X Y Z
-2.247581 0.955855 25.693151
-1.945817 0.891176 24.997958
-1.679152 0.822306 24.324845
-1.444501 0.752144 23.672635
-1.238828 0.682863 23.040220
-1.059213 0.616040 22.426580
-0.902884 0.552770 21.830793
-0.767251 0.493766 21.252028
-0.649916 0.439443 20.689540
-0.548681 0.389984 20.142663
-0.461551 0.345401 19.610795
-0.386723 0.305581 19.093393
-0.322582 0.270324 18.589959
-0.267691 0.239372 18.100038
-0.220771 0.212434 17.623206
-0.180698 0.189203 17.159068
-0.146483 0.169369 16.707251
-0.117259 0.152634 16.267404
-0.092270 0.138710 15.839189
-0.070859 0.127334 15.422286
-0.052455 0.118262 15.016386
-0.036563 0.111280 14.621191
-0.022754 0.106194 14.236413
-0.010659 0.102841 13.861776
0.000045 0.101081 13.497008
0.009635 0.100799 13.141850
0.018353 0.101902 12.796046
0.026410 0.104322 12.459350
0.033993 0.108012 12.131523
0.041266 0.112945 11.812333
0.048376 0.119114 11.501551
0.055456 0.126533 11.198959
0.062630 0.135232 10.904343
0.070014 0.145262 10.617496
0.077716 0.156693 10.338214
0.085844 0.169613 10.066303
0.094505 0.184130 9.801574
0.103806 0.200374 9.543841
0.113856 0.218494 9.292926
0.124773 0.238664 9.048659
0.136677 0.261083 8.810873
0.149699 0.285977 8.579407
0.163981 0.313599 8.354111
0.179676 0.344237 8.134836
0.196952 0.378214 7.921445
0.215993 0.415890 7.713806
0.237002 0.457672 7.511799
0.260205 0.504012 7.315311
0.285851 0.555415 7.124241
0.314215 0.612449 6.938500
0.345606 0.675746 6.758014
0.380363 0.746010 6.582727
0.418868 0.824029 6.412602
0.461544 0.910684 6.247625
0.508862 1.006954 6.087812
0.561347 1.113935 5.933213
0.619585 1.232847 5.783918
0.684229 1.365052 5.640071
0.756005 1.512066 5.501874
0.835726 1.675578 5.369608
0.924293 1.857471 5.243643
1.022715 2.059834 5.124467
1.132111 2.284992 5.012706
1.253729 2.535521 4.909159
1.388956 2.814273 4.814839
1.539333 3.124400 4.731020
1.706568 3.469370 4.659302
1.892556 3.852988 4.601679
2.099386 4.279405 4.560640
2.329364 4.753122 4.539270
2.585019 5.278980 4.541393
2.869117 5.862121 4.571730
3.184661 6.507932 4.636091
3.534888 7.221932 4.741604
3.923254 8.009611 4.896974
4.353397 8.876178 5.112776
4.829076 9.826202 5.401777
5.354076 10.863114 5.779258
5.932069 11.988515 6.263323
6.566403 13.201264 6.875127
7.259821 14.496294 7.638960
8.014072 15.863122 8.582052
8.829409 17.284082 9.733954
9.703954 18.732309 11.125274
10.632918 20.169682 12.785529
11.607724 21.545018 14.739876
12.615060 22.793058 17.004552
13.636003 23.834969 19.581078
14.645376 24.581243 22.449653
15.611600 24.937839 25.562726
16.497314 24.816000 28.840369
17.261040 24.145281 32.169560
17.860018 22.888025 35.409426
18.254093 21.052104 38.403526
18.410200 18.697986 40.998330
18.306683 15.936786 43.064614
17.936517 12.918177 44.516662
17.308659 9.810259 45.324057
16.447157 6.776296 45.512892
15.388215 3.954145 45.156581
14.175908 1.442935 44.359633
12.857466 -0.701307 43.239260
11.478989 -2.462176 41.909239
10.082165 -3.854417 40.468679
8.702223 -4.913629 38.996294
7.367042 -5.686604 37.549307
6.097171 -6.223660 36.165458
4.906466 -6.573399 34.866576
3.803056 -6.779627 33.662565
2.790419 -6.879966 32.555075
1.868436 -6.905582 31.540522
1.034331 -6.881592 30.612378
0.283464 -6.827787 29.762791
-0.390020 -6.759469 28.983655
-0.992693 -6.688268 28.267268
-1.531460 -6.622872 27.606693
-2.013280 -6.569652 26.995925
-2.444964 -6.533178 26.429922
-2.833040 -6.516631 25.904576
-3.183664 -6.522135 25.416631
-3.502568 -6.551010 24.963595
-3.795035 -6.603976 24.543640
-4.065887 -6.681298 24.155519
-4.319499 -6.782904 23.798480
-4.559808 -6.908464 23.472200
-4.790335 -7.057447 23.176728
-5.014209 -7.229161 22.912432
-5.234184 -7.422764 22.679962
-5.452670 -7.637276 22.480212
-5.671744 -7.871568 22.314290
-5.893171 -8.124341 22.183485
-6.118416 -8.394103 22.089236
-6.348651 -8.679134 22.033099
-6.584759 -8.977444 22.016705
-6.827337 -9.286733 22.041713
-7.076689 -9.604345 22.109752
-7.332818 -9.927227 22.222352
-7.595415 -10.251891 22.380862
-7.863846 -10.574387 22.586354
-8.137141 -10.890290 22.839516
-8.413975 -11.194705 23.140525
-8.692664 -11.482301 23.488920
-8.971157 -11.747369 23.883462
-9.247042 -11.983927 24.322003
-9.517558 -12.185856 24.801361
-9.779625 -12.347077 25.317219
-10.029889 -12.461776 25.864062
-10.264785 -12.524651 26.435163
-10.480618 -12.531193 27.022625
-10.673665 -12.477955 27.617508
-10.840291 -12.362829 28.210018
-10.977083 -12.185261 28.789783
-11.080978 -11.946422 29.346194
-11.149408 -11.649282 29.868790
-11.180414 -11.298589 30.347677
-11.172759 -10.900738 30.773928
-11.126001 -10.463536 31.139950
-11.040541 -9.995876 31.439783
-10.917622 -9.507350 31.669299
-10.759301 -9.007821 31.826293
-10.568373 -8.507004 31.910460
-10.348266 -8.014073 31.923273
-10.102918 -7.537342 31.867767
-9.836631 -7.084010 31.748268
-9.553922 -6.660014 31.570083
-9.259378 -6.269956 31.339188
-8.957524 -5.917122 31.061927
-8.652707 -5.603557 30.744752
-8.348999 -5.330205 30.394002
-8.050128 -5.097063 30.015736
-7.759429 -4.903359 29.615616
-7.479815 -4.747737 29.198830
-7.213771 -4.628418 28.770066
-6.963365 -4.543355 28.333505
-6.730262 -4.490366 27.892842
-6.515760 -4.467239 27.451327
-6.320828 -4.471820 27.011809
-6.146139 -4.502073 26.576791
-5.992119 -4.556131 26.148480
-5.858983 -4.632317 25.728843
-5.746777 -4.729164 25.319652
-5.655412 -4.845417 24.922531
-5.584701 -4.980026 24.538998
-5.534381 -5.132135 24.170497
-5.504143 -5.301062 23.818434
-5.493650 -5.486279 23.484202
-5.502552 -5.687385 23.169211
-5.530501 -5.904077 22.874903
-5.577155 -6.136120 22.602776
-5.642186 -6.383313 22.354399
-5.725277 -6.645453 22.131424
-5.826120 -6.922296 21.935596
-5.944410 -7.213519 21.768761
-6.079835 -7.518671 21.632864
-6.232061 -7.837126 21.529951
-6.400716 -8.168037 21.462153
-6.585370 -8.510276 21.431671
-6.785510 -8.862380 21.440747
-7.000516 -9.222496 21.491622
-7.229627 -9.588322 21.586486
-7.471913 -9.957052 21.727403
-7.726239 -10.325333 21.916229
-7.991230 -10.689225 22.154507
-8.265239 -11.044186 22.443338
-8.546315 -11.385072 22.783249
-8.832172 -11.706172 23.174032
-9.120176 -12.001282 23.614586
-9.407335 -12.263818 24.102752
-9.690299 -12.486977 24.635165
-9.965392 -12.663961 25.207129
-10.228649 -12.788234 25.812533
-10.475885 -12.853833 26.443834
-10.702789 -12.855702 27.092104
-10.905036 -12.790032 27.747183
-11.078422 -12.654587 28.397912
-11.219020 -12.448976 29.032472
-11.323336 -12.174843 29.638802
-11.388466 -11.835956 30.205076
-11.412246 -11.438158 30.720206
-11.393364 -10.989192 31.174326
-11.331451 -10.498388 31.559226
-11.227122 -9.976252 31.868688
-11.081968 -9.433973 32.098692
-10.898509 -8.882904 32.247490
-10.680090 -8.334058 32.315536
-10.430751 -7.797654 32.305293
-10.155069 -7.282757 32.220939
-9.857978 -6.797019 32.068016
-9.544598 -6.346537 31.853040
-9.220066 -5.935816 31.583126
-8.889381 -5.567837 31.265647
-8.557283 -5.244181 30.907929
-8.228152 -4.965216 30.517031
-7.905935 -4.730311 30.099564
-7.594103 -4.538050 29.661594
-7.295635 -4.386448 29.208577
-7.013014 -4.273143 28.745353
-6.748256 -4.195566 28.276162
-6.502931 -4.151082 27.804687
-6.278215 -4.137100 27.334114
-6.074928 -4.151160 26.867190
-5.893588 -4.190991 26.406295
-5.734459 -4.254553 25.953500
-5.597596 -4.340058 25.510633
-5.482893 -4.445975 25.079330
-5.390119 -4.571030 24.661084
-5.318958 -4.714193 24.257293
-5.269035 -4.874659 23.869293
-5.239945 -5.051827 23.498395
-5.231273 -5.245270 23.145913
-5.242611 -5.454711 22.813190
-5.273567 -5.679986 22.501624
-5.323778 -5.921016 22.212683
-5.392908 -6.177767 21.947928
-5.480653 -6.450215 21.709024
-5.586731 -6.738308 21.497757
-5.710883 -7.041915 21.316039
-5.852853 -7.360787 21.165917
-6.012379 -7.694502 21.049571
-6.189175 -8.042409 20.969308
-6.382904 -8.403570 20.927549
-6.593157 -8.776698 20.926804
-6.819421 -9.160084 20.969634
-7.061047 -9.551537 21.058601
-7.317212 -9.948310 21.196197
-7.586882 -10.347038 21.384756
-7.868767 -10.743689 21.626342
-8.161285 -11.133519 21.922613
-8.462514 -11.511061 22.274667
-8.770165 -11.870140 22.682857
-9.081542 -12.203927 23.146606
-9.393532 -12.505053 23.664200
-9.702596 -12.765770 24.232592
-10.004784 -12.978181 24.847233
-10.295778 -13.134536 25.501938
-10.570951 -13.227585 26.188818
-10.825469 -13.250977 26.898299
-11.054412 -13.199679 27.619250
-11.252933 -13.070390 28.339229
-11.416428 -12.861905 29.044851
-11.540730 -12.575388 29.722269
-11.622302 -12.214528 30.357741
-11.658416 -11.785526 30.938246
-11.647310 -11.296920 31.452091
-11.588299 -10.759234 31.889462
-11.481844 -10.184494 32.242862
-11.329554 -9.585627 32.507394
-11.134134 -8.975826 32.680872
-10.899274 -8.367919 32.763747
-10.629491 -7.773804 32.758878
-10.329943 -7.203994 32.671172
-10.006215 -6.667298 32.507144
-9.664111 -6.170651 32.274435
-9.309448 -5.719075 31.981353
-8.947878 -5.315762 31.636442
-8.584739 -4.962251 31.248132
-8.224935 -4.658659 30.824460
-7.872857 -4.403947 30.372877
-7.532333 -4.196192 29.900132
-7.206615 -4.032845 29.412216
-6.898379 -3.910964 28.914366
-6.609756 -3.827413 28.411094
-6.342374 -3.779025 27.906255
-6.097408 -3.762726 27.403121
-5.875637 -3.775636 26.904461
-5.677505 -3.815124 26.412623
-5.503175 -3.878853 25.929615
-5.352589 -3.964799 25.457170
-5.225517 -4.071254 24.996818
-5.121602 -4.196821 24.549933
-5.040403 -4.340393 24.117789
-4.981431 -4.501135 23.701595
-4.944173 -4.678455 23.302540
-4.928120 -4.871973 22.921817
-4.932786 -5.081495 22.560655
-4.957719 -5.306971 22.220343
-5.002509 -5.548471 21.902253
-5.066800 -5.806141 21.607859
-5.150283 -6.080168 21.338759
-5.252698 -6.370742 21.096687
-5.373825 -6.678011 20.883530
-5.513476 -7.002035 20.701340
-5.671481 -7.342735 20.552340
-5.847668 -7.699836 20.438927
-6.041844 -8.072804 20.363669
-6.253769 -8.460782 20.329290
-6.483124 -8.862511 20.338647
-6.729481 -9.276255 20.394692
-6.992256 -9.699713 20.500413
-7.270677 -10.129944 20.658762
-7.563726 -10.563279 20.872545
-7.870098 -10.995254 21.144300
-8.188146 -11.420558 21.476136
-8.515831 -11.833000 21.869542
-8.850677 -12.225523 22.325172
-9.189734 -12.590264 22.842605
-9.529546 -12.918672 23.420094
-9.866152 -13.201709 24.054322
-10.195091 -13.430126 24.740174
-10.511452 -13.594825 25.470571
-10.809951 -13.687300 26.236378
-11.085044 -13.700135 27.026423
-11.331085 -13.627531 27.827661
-11.542513 -13.465823 28.625484
-11.714066 -13.213931 29.404197
-11.841023 -12.873689 30.147636
-11.919432 -12.450007 30.839887
-11.946335 -11.950826 31.466064
-11.919945 -11.386842 32.013062
-11.839779 -10.771024 32.470215
-11.706717 -10.117952 32.829795
-11.522989 -9.443046 33.087301
-11.292091 -8.761750 33.241509
-11.018622 -8.088769 33.294302
-10.708081 -7.437404 33.250302
-10.366623 -6.819056 33.116356
-10.000792 -6.242914 32.900950
-9.617276 -5.715824 32.613609
-9.222662 -5.242340 32.264330
-8.823242 -4.824891 31.863095
-8.424847 -4.464060 31.419486
-8.032733 -4.158904 30.942405
-7.651505 -3.907301 30.439902
-7.285085 -3.706281 29.919089
-6.936711 -3.552327 29.386127
-6.608962 -3.441640 28.846264
-6.303806 -3.370352 28.303915
-6.022658 -3.334689 27.762755
-5.766449 -3.331097 27.225827
-5.535699 -3.356325 26.695643
-5.330584 -3.407479 26.174283
-5.151007 -3.482046 25.663490
-4.996660 -3.577902 25.164741
-4.867081 -3.693305 24.679324
-4.761703 -3.826873 24.208390
-4.679899 -3.977562 23.753005
-4.621018 -4.144633 23.314193
-4.584411 -4.327620 22.892971
-4.569461 -4.526296 22.490380
-4.575597 -4.740637 22.107514
-4.602310 -4.970789 21.745543
-4.649158 -5.217031 21.405736
-4.715775 -5.479742 21.089486
-4.801866 -5.759357 20.798325
-4.907210 -6.056336 20.533949
-5.031648 -6.371118 20.298232
-5.175077 -6.704074 20.093246
-5.337431 -7.055457 19.921271
-5.518670 -7.425349 19.784810
-5.718751 -7.813589 19.686589
-5.937608 -8.219707 19.629557
-6.175117 -8.642841 19.616873
-6.431061 -9.081649 19.651875
-6.705090 -9.534207 19.738042
-6.996672 -9.997917 19.878920
-7.305039 -10.469389 20.078035
-7.629135 -10.944352 20.338764
-7.967547 -11.417552 20.664172
-8.318451 -11.882692 21.056817
-8.679541 -12.332386 21.518503
-9.047979 -12.758181 22.050009
-9.420339 -13.150629 22.650776
-9.792586 -13.499458 23.318587
-10.160056 -13.793829 24.049253
-10.517490 -14.022714 24.836334
-10.859086 -14.175377 25.670933
-11.178611 -14.241961 26.541610
-11.469557 -14.214142 27.434452
-11.725344 -14.085810 28.333328
-11.939571 -13.853710 29.220369
-12.106295 -13.517975 30.076642
-12.220332 -13.082473 30.883008
-12.277544 -12.554894 31.621087
-12.275096 -11.946554 32.274258
-12.211657 -11.271896 32.828568
-12.087518 -10.547732 33.273482
-11.904618 -9.792289 33.602362
-11.666475 -9.024170 33.812644
-11.378016 -8.261330 33.905707
-11.045340 -7.520175 33.886456
-10.675425 -6.814860 33.762702
-10.275800 -6.156830 33.544412
-9.854229 -5.554614 33.242926
-9.418406 -5.013856 32.870212
-8.975699 -4.537521 32.438227
-8.532943 -4.126247 31.958407
-8.096285 -3.778761 31.441304
-7.671092 -3.492324 30.896368
-7.261907 -3.263159 30.331840
-6.872446 -3.086841 29.754751
-6.505634 -2.958628 29.170982
-6.163660 -2.873725 28.585374
-5.848056 -2.827487 28.001855
-5.559778 -2.815571 27.423586
-5.299299 -2.834027 26.853092
-5.066690 -2.879360 26.292387
-4.861707 -2.948553 25.743091
-4.683865 -3.039071 25.206520
-4.532507 -3.148843 24.683772
-4.406862 -3.276237 24.175791
-4.306099 -3.420028 23.683426
-4.229365 -3.579360 23.207476
-4.175825 -3.753702 22.748726
-4.144686 -3.942818 22.307982
-4.135222 -4.146721 21.886097
-4.146786 -4.365639 21.483999
-4.178824 -4.599979 21.102710
-4.230882 -4.850295 20.743374
-4.302606 -5.117248 20.407271
-4.393743 -5.401575 20.095847
-4.504136 -5.704054 19.810731
-4.633718 -6.025460 19.553760
-4.782500 -6.366527 19.326998
-4.950558 -6.727895 19.132760
-5.138014 -7.110058 18.973628
-5.345018 -7.513298 18.852469
-5.571716 -7.937609 18.772440
-5.818226 -8.382615 18.736993
-6.084594 -8.847471 18.749862
-6.370756 -9.330749 18.815033
-6.676484 -9.830320 18.936696
-7.001331 -10.343222 19.119165
-7.344564 -10.865522 19.366763
-7.705093 -11.392182 19.683671
-8.081393 -11.916936 20.073718
-8.471427 -12.432193 20.540125
-8.872562 -12.928988 21.085191
-9.281493 -13.396991 21.709929
-9.694190 -13.824619 22.413656
-10.105847 -14.199252 23.193571
-10.510880 -14.507597 24.044331
-10.902961 -14.736202 24.957696
-11.275100 -14.872121 25.922278
-11.619797 -14.903715 26.923458
-11.929260 -14.821539 27.943538
-12.195677 -14.619242 28.962165
-12.411564 -14.294381 29.957054
-12.570129 -13.849055 30.904980
-12.665661 -13.290225 31.782996
-12.693889 -12.629667 32.569750
-12.652287 -11.883503 33.246772
-12.540279 -11.071334 33.799584
-12.359329 -10.215066 34.218495
-12.112904 -9.337540 34.498987
-11.806305 -8.461142 34.641662
-11.446383 -7.606544 34.651790
-11.041179 -6.791682 34.538517
-10.599516 -6.031085 34.313893
-10.130578 -5.335544 33.991809
-9.643523 -4.712117 33.586996
-9.147137 -4.164400 33.114148
-8.649562 -3.692986 32.587239
-8.158102 -3.296027 32.019041
-7.679092 -2.969833 31.420843
-7.217851 -2.709439 30.802337
-6.778676 -2.509116 30.171624
-6.364892 -2.362800 29.535329
-5.978927 -2.264422 28.898752
-5.622412 -2.208162 28.266057
-5.296287 -2.188625 27.640468
-5.000915 -2.200948 27.024440
-4.736191 -2.240857 26.419834
-4.501640 -2.304691 25.828048
-4.296515 -2.389388 25.250143
-4.119877 -2.492462 24.686935
-3.970665 -2.611961 24.139075
-3.847758 -2.746420 23.607112
-3.750023 -2.894814 23.091540
-3.676357 -3.056508 22.592836
-3.625719 -3.231212 22.111495
-3.597154 -3.418934 21.648054
-3.589811 -3.619940 21.203115
-3.602956 -3.834722 20.777365
-3.635983 -4.063957 20.371600
-3.688414 -4.308479 19.986739
-3.759903 -4.569250 19.623852
-3.850233 -4.847330 19.284176
-3.959312 -5.143846 18.969142
-4.087167 -5.459964 18.680399
-4.233933 -5.796848 18.419845
-4.399842 -6.155626 18.189649
-4.585206 -6.537343 17.992284
-4.790403 -6.942899 17.830555
-5.015849 -7.372989 17.707623
-5.261973 -7.828018 17.627030
-5.529187 -8.308007 17.592709
-5.817839 -8.812480 17.608991
-6.128173 -9.340334 17.680586
-6.460264 -9.889682 17.812546
-6.813959 -10.457693 18.010193
-7.188797 -11.040403 18.279006
-7.583919 -11.632530 18.624459
-7.997977 -12.227289 19.051783
-8.429023 -12.816227 19.565675
-8.874406 -13.389109 20.169906
-9.330664 -13.933869 20.866868
-9.793432 -14.436682 21.657031
-10.257364 -14.882175 22.538363
-10.716104 -15.253837 23.505736
-11.162297 -15.534629 24.550373
-11.587674 -15.707842 25.659432
-11.983222 -15.758146 26.815791
-12.339441 -15.672808 27.998158
-12.646701 -15.442957 29.181561
-12.895680 -15.064764 30.338266
-13.077861 -14.540373 31.439123
-13.186054 -13.878405 32.455234
-13.214886 -13.093919 33.359797
-13.161218 -12.207755 34.129913
-13.024421 -11.245288 34.748115
-12.806496 -10.234744 35.203432
-12.511997 -9.205249 35.491831
-12.147784 -8.184901 35.616015
-11.722613 -7.199053 35.584644
-11.246637 -6.269028 35.411117
-10.730840 -5.411332 35.112122
-10.186488 -4.637393 34.706158
-9.624622 -3.953753 34.212176
-9.055640 -3.362596 33.648479
-8.488975 -2.862497 33.031915
-7.932889 -2.449252 32.377379
-7.394354 -2.116709 31.697579
-6.879030 -1.857508 31.003019
-6.391308 -1.663716 30.302127
-5.934397 -1.527319 29.601483
-5.510448 -1.440596 28.906087
-5.120701 -1.396364 28.219635
-4.765624 -1.388140 27.544785
-4.445062 -1.410220 26.883392
-4.158372 -1.457702 26.236709
-3.904542 -1.526470 25.605547
-3.682301 -1.613152 24.990411
-3.490214 -1.715064 24.391601
-3.326755 -1.830141 23.809286
-3.190377 -1.956872 23.243567
-3.079557 -2.094233 22.694515
-2.992843 -2.241623 22.162208
-2.928881 -2.398810 21.646749
-2.886441 -2.565881 21.148291
-2.864430 -2.743195 20.667049
-2.861906 -2.931346 20.203313
-2.878083 -3.131132 19.757467
-2.912334 -3.343528 19.329996
-2.964193 -3.569659 18.921507
-3.033351 -3.810781 18.532745
-3.119653 -4.068266 18.164612
-3.223096 -4.343578 17.818191
-3.343819 -4.638258 17.494771
-3.482098 -4.953904 17.195877
-3.638335 -5.292146 16.923304
-3.813052 -5.654618 16.679148
-4.006873 -6.042917 16.465852
-4.220512 -6.458564 16.286244
-4.454754 -6.902936 16.143583
-4.710430 -7.377196 16.041597
-4.988389 -7.882198 15.984530
-5.289461 -8.418367 15.977169
-5.614409 -8.985557 16.024867
-5.963878 -9.582882 16.133549
-6.338322 -10.208510 16.309674
-6.737922 -10.859427 16.560175
-7.162487 -11.531182 16.892331
-7.611342 -12.217601 17.313564
-8.083190 -12.910503 17.831154
-8.575976 -13.599438 18.451836
-9.086722 -14.271468 19.181273
-9.611381 -14.911062 20.023401
-10.144687 -15.500134 20.979647
-10.680039 -16.018320 22.048058
-11.209441 -16.443536 23.222388
-11.723503 -16.752883 24.491258
-12.211566 -16.923923 25.837495
-12.661933 -16.936298 27.237827
-13.062260 -16.773590 28.663078
-13.400082 -16.425252 30.079012
-13.663475 -15.888351 31.447874
-13.841792 -15.168838 32.730592
-13.926419 -14.282058 33.889443
-13.911465 -13.252313 34.890896
-13.794288 -12.111431 35.708212
-13.575803 -10.896455 36.323443
-13.260497 -9.646786 36.728502
-12.856174 -8.401151 36.925184
-12.373432 -7.194855 36.924179
-11.824967 -6.057630 36.743312
-11.224768 -5.012310 36.405331
-10.587310 -4.074365 35.935607
-9.926816 -3.252175 35.360030
-9.256642 -2.547872 34.703325
-8.588820 -1.958517 33.987861
-7.933766 -1.477389 33.232963
-7.300131 -1.095241 32.454649
-6.694787 -0.801395 31.665699
-6.122905 -0.584640 30.875934
-5.588097 -0.433907 30.092617
-5.092606 -0.338738 29.320899
-4.637508 -0.289586 28.564257
-4.222920 -0.277974 27.824885
-3.848195 -0.296556 27.104028
-3.512102 -0.339104 26.402264
-3.212988 -0.400446 25.719708
-2.948911 -0.476376 25.056183
-2.717758 -0.563561 24.411336
-2.517337 -0.659426 23.784720
-2.345451 -0.762060 23.175856
-2.199960 -0.870117 22.584267
-2.078822 -0.982728 22.009503
-1.980129 -1.099431 21.451157
-1.902126 -1.220098 20.908871
-1.843225 -1.344886 20.382340
-1.802019 -1.474187 19.871318
-1.777280 -1.608589 19.375613
-1.767963 -1.748852 18.895097
-1.773199 -1.895878 18.429701
-1.792297 -2.050699 17.979427
-1.824733 -2.214461 17.544345
-1.870150 -2.388420 17.124610
-1.928347 -2.573934 16.720464
-1.999277 -2.772462 16.332254
-2.083042 -2.985563 15.960445
-2.179886 -3.214899 15.605637
-2.290196 -3.462237 15.268589
-2.414491 -3.729443 14.950244
-2.553426 -4.018492 14.651762
-2.707787 -4.331455 14.374551
-2.878484 -4.670495 14.120313
-3.066554 -5.037852 13.891089
-3.273147 -5.435824 13.689316
-3.499527 -5.866727 13.517884
-3.747056 -6.332854 13.380211
-4.017181 -6.836403 13.280310
-4.311412 -7.379389 13.222874
-4.631293 -7.963527 13.213353
-4.978366 -8.590068 13.258033
-5.354112 -9.259609 13.364101
-5.759888 -9.971836 13.539694
-6.196836 -10.725219 13.793907
-6.665769 -11.516643 14.136746
-7.167032 -12.340977 14.579001
-7.700335 -13.190585 15.131995
-8.264543 -14.054816 15.807191
-8.857451 -14.919480 16.615595
-9.475522 -15.766401 17.566922
-10.113622 -16.573108 18.668513
-10.764753 -17.312806 19.923982
-11.419841 -17.954736 21.331652
-12.067589 -18.465105 22.882889
-12.694474 -18.808688 24.560522
-13.284931 -18.951181 26.337632
-13.821780 -18.862240 28.177055
-14.286915 -18.518969 30.031947
-14.662283 -17.909447 31.847695
-14.931068 -17.035697 33.565241
-15.078998 -15.915438 35.125617
-15.095613 -14.582082 36.475145
-14.975312 -13.082697 37.570504
-14.718017 -11.474090 38.382774
-14.329322 -9.817587 38.899713
-13.820116 -8.173381 39.125897
-13.205714 -6.595417 39.080799
-12.504643 -5.127560 38.795318
-11.737259 -3.801472 38.307522
-10.924384 -2.636213 37.658364
-10.086098 -1.639254 36.888007
-9.240798 -0.808432 36.033116
-8.404553 -0.134342 35.125199
-7.590758 0.397266 34.189917
-6.810029 0.803352 33.247117
-6.070298 1.101867 32.311373
-5.377039 1.310493 31.392775
-4.733571 1.445796 30.497811
-4.141397 1.522735 29.630215
-3.600539 1.554425 28.791717
-3.109862 1.552092 27.982657
-2.667360 1.525155 27.202475
-2.270401 1.481370 26.450067
-1.915940 1.427016 25.724050
-1.600688 1.367092 25.022936
-1.321246 1.305509 24.345245
-1.074212 1.245273 23.689575
-0.856259 1.188643 23.054638
-0.664194 1.137277 22.439273
-0.494989 1.092356 21.842446
-0.345816 1.054689 21.263243
-0.214050 1.024806 20.700860
-0.097276 1.003025 20.154588
0.006712 0.989522 19.623801
0.099923 0.984375 19.107944
0.184179 0.987608 18.606523
0.261131 0.999225 18.119095
0.332271 1.019234 17.645265
0.398952 1.047671 17.184675
0.462405 1.084612 16.737007
0.523751 1.130196 16.301976
0.584024 1.184627 15.879329
0.644179 1.248187 15.468848
0.705115 1.321248 15.070350
0.767683 1.404272 14.683686
0.832702 1.497822 14.308752
0.900972 1.602572 13.945485
0.973286 1.719308 13.593876
1.050444 1.848936 13.253973
1.133260 1.992495 12.925893
1.222577 2.151159 12.609833
1.319277 2.326251 12.306082
1.424291 2.519246 12.015042
1.538609 2.731786 11.737244
1.663293 2.965685 11.473376
1.799482 3.222941 11.224312
1.948411 3.505738 10.991145
2.111409 3.816457 10.775231
2.289919 4.157670 10.578243
2.485499 4.532144 10.402223
2.699830 4.942821 10.249662
2.934721 5.392801 10.123572
3.192112 5.885298 10.027592
3.474066 6.423587 9.966088
3.782760 7.010912 9.944283
4.120467 7.650368 9.968389
4.489525 8.344728 10.045751
4.892289 9.096217 10.184998
5.331062 9.906206 10.396178
5.808002 10.774822 10.690873
6.324994 11.700451 11.082263
6.883481 12.679116 11.585092
7.484248 13.703746 12.215509
8.127146 14.763317 12.990686
8.810765 15.841925 13.928165
9.532040 16.917849 15.044822
10.285815 17.962724 16.355367
11.064382 18.941030 17.870338
11.857038 19.810129 19.593573
12.649729 20.521184 21.519293
13.424873 21.021263 23.629078
14.161461 21.256868 25.889221
14.835561 21.178933 28.249135
15.421312 20.748967 30.641600
15.892425 19.945571 32.985532
16.224143 18.770151 35.191586
16.395455 17.250392 37.170281
16.391272 15.440257 38.841525
16.204196 13.415923 40.143798
15.835557 11.268043 41.041076
15.295484 9.091750 41.525957
14.601993 6.976410 41.618428
13.779255 4.997127 41.360828
12.855367 3.209361 40.810385
11.859993 1.647108 40.031117
10.822211 0.324187 39.086591
9.768807 -0.762343 38.034549
8.723104 -1.627767 36.923678
7.704335 -2.295249 35.792368
6.727480 -2.791950 34.668947
5.803437 -3.146029 33.572855
4.939430 -3.384558 32.516254
4.139523 -3.532260 31.505727
3.405183 -3.610871 30.543834
2.735824 -3.638948 29.630416
2.129298 -3.631974 28.763620
1.582327 -3.602616 27.940661
1.090863 -3.561067 27.158353
0.650377 -3.515412 26.413464
0.256091 -3.471971 25.702932
-0.096850 -3.435625 25.023993
-0.413243 -3.410098 24.374230
-0.697737 -3.398196 23.751595
-0.954773 -3.402020 23.154391
-1.188538 -3.423133 22.581255
-1.402951 -3.462703 22.031121
-1.601655 -3.521622 21.503201
-1.788022 -3.600598 20.996951
-1.965165 -3.700232 20.512054
-2.135953 -3.821077 20.048405
-2.303037 -3.963683 19.606105
-2.468868 -4.128636 19.185450
-2.635722 -4.316576 18.786944
-2.805723 -4.528217 18.411300
-2.980865 -4.764355 18.059459
-3.163031 -5.025863 17.732605
-3.354013 -5.313685 17.432192
-3.555524 -5.628820 17.159968
-3.769211 -5.972292 16.918013
-3.996659 -6.345113 16.708770
-4.239401 -6.748235 16.535083
-4.498905 -7.182482 16.400241
-4.776569 -7.648470 16.308009
-5.073704 -8.146502 16.262664
-5.391504 -8.676443 16.269022
-5.731008 -9.237569 16.332443
-6.093054 -9.828383 16.458821
-6.478211 -10.446411 16.654538
-6.886702 -11.087962 16.926374
-7.318306 -11.747872 17.281352
-7.772253 -12.419230 17.726515
-8.247091 -13.093116 18.268602
-8.740551 -13.758367 18.913620
-9.249403 -14.401413 19.666285
-9.769312 -15.006231 20.529359
-10.294718 -15.554472 21.502864
-10.818744 -16.025822 22.583247
-11.333167 -16.398670 23.762531
-11.828463 -16.651091 25.027586
-12.293968 -16.762190 26.359623
