X Y Z
-7.811374 -5.697879 85.556205
-7.663591 -6.817508 83.781372
-7.641507 -8.043372 82.136560
-7.743659 -9.384337 80.635368
-7.969783 -10.853446 79.296685
-8.321020 -12.466429 78.145868
-8.799963 -14.239909 77.216077
-9.410488 -16.189081 76.549740
-10.157358 -18.324529 76.200039
-11.045494 -20.647838 76.232123
-12.078828 -23.145587 76.723500
-13.258605 -25.781468 77.762689
-14.581000 -28.486573 79.444737
-16.033986 -31.148688 81.861735
-17.593505 -33.602793 85.086279
-19.219327 -35.626966 89.146501
-20.851425 -36.950102 93.993620
-22.408300 -37.278815 99.467697
-23.789174 -36.348246 105.273770
-24.881860 -33.992751 110.985830
-25.576888 -30.218300 116.094111
-25.786039 -25.245897 120.096661
-25.460586 -19.496532 122.611769
-24.603113 -13.510354 123.468401
-23.268275 -7.826316 122.735203
-21.552060 -2.870046 120.677627
-19.573527 1.109570 117.667872
-17.455216 4.043525 114.088987
-15.307419 6.002014 110.265739
-13.218834 7.137368 106.433344
-11.253386 7.632626 102.737315
-9.451521 7.665979 99.250669
-7.833939 7.391639 95.996289
-6.406168 6.933041 92.967091
-5.162940 6.383450 90.141091
-4.091917 5.810091 87.491230
-3.176582 5.259380 84.991004
-2.398374 4.761985 82.617173
-1.738161 4.337182 80.350704
-1.177205 3.996381 78.176718
-0.697729 3.745903 76.083995
-0.283204 3.589116 74.064343
0.081570 3.528071 72.111997
0.410533 3.564775 70.223135
0.716527 3.702186 68.395535
1.011531 3.945027 66.628386
1.306952 4.300496 64.922262
1.613939 4.778904 63.279253
1.943738 5.394316 61.703290
2.308072 6.165206 60.200694
2.719547 7.115142 58.781017
3.192088 8.273503 57.458290
3.741398 9.676158 56.252810
4.385438 11.366000 55.193683
5.144888 13.393077 54.322388
6.043546 15.813887 53.697700
7.108549 18.689053 53.402323
8.370224 22.078080 53.551469
9.861236 26.029139 54.303241
11.614480 30.560817 55.869616
13.658894 35.631818 58.524601
16.012031 41.094624 62.601997
18.668084 46.632193 68.468700
21.580524 51.687079 76.452184
24.640414 55.414383 86.699409
27.655930 56.722405 98.964926
30.345399 54.484800 112.387945
32.361451 47.959727 125.413984
33.358443 37.286800 136.059213
33.091551 23.733053 142.559627
31.504142 9.383845 144.101168
28.752040 -3.635548 141.131604
25.148440 -13.909795 135.035460
21.063738 -21.009042 127.459606
16.833751 -25.277371 119.754311
12.708605 -27.428797 112.754152
8.842834 -28.215554 106.831356
5.310353 -28.256299 102.055978
2.127784 -27.990686 98.347184
-0.723661 -27.698200 95.574654
-3.281373 -27.536376 93.612497
-5.589756 -27.576561 92.361114
-7.692720 -27.830357 91.751092
-9.628932 -28.266799 91.738187
-11.428814 -28.822719 92.294206
-13.112589 -29.409166 93.395956
-14.689053 -29.916608 95.013239
-16.154994 -30.221331 97.096687
-17.495418 -30.195013 99.566755
-18.684863 -29.718529 102.306019
-19.690105 -28.699586 105.157609
-20.474368 -27.091623 107.932472
-21.002816 -24.909408 110.426589
-21.248624 -22.235797 112.446269
-21.198498 -19.215454 113.836135
-20.856412 -16.035105 114.502191
-20.244611 -12.894611 114.423108
-19.401634 -9.976680 113.646642
-18.377907 -7.423158 112.273273
-17.230037 -5.322860 110.433015
-16.015089 -3.711477 108.262338
-14.785859 -2.580489 105.886361
-13.587707 -1.890534 103.408482
-12.457000 -1.585141 100.906939
-11.420922 -1.602233 98.436363
-10.498234 -1.882343 96.032040
-9.700597 -2.373630 93.715067
-9.034100 -3.034335 91.497241
-8.500803 -3.833450 89.385125
-8.100123 -4.750306 87.383171
-7.830027 -5.773578 85.496012
-7.688000 -6.900041 83.730143
-7.671798 -8.133259 82.095211
-7.780004 -9.482253 80.605123
-8.012405 -10.960136 79.279141
-8.370194 -12.582606 78.143067
-8.855994 -14.366114 77.230576
-9.473692 -16.325496 76.584682
-10.228008 -18.470721 76.259201
-11.123754 -20.802412 76.319907
-12.164650 -23.305743 76.844825
-13.351588 -25.942459 77.922696
-14.680213 -28.641121 79.648212
-16.137748 -31.286476 82.112139
-17.699158 -33.710263 85.384296
-19.323033 -35.687789 89.488158
-20.948082 -36.946742 94.368272
-22.491678 -37.195510 99.856540
-23.852392 -36.175266 105.649920
-24.918246 -33.730974 111.316982
-25.581138 -29.882283 116.348077
-25.755400 -24.863437 120.248593
-25.395675 -19.103860 122.650462
-24.508027 -13.144249 123.398852
-23.149920 -7.516219 122.576237
-21.418917 -2.633194 120.455876
-19.434282 1.268757 117.410911
-17.317629 4.130699 113.820151
-15.177657 6.028737 110.001682
-13.101251 7.117255 106.183968
-11.150640 7.578661 102.507084
-9.364873 7.589080 99.040339
-7.763616 7.300193 95.804472
-6.351693 6.833000 92.791406
-5.123422 6.278682 89.978907
-4.066263 5.702800 87.340068
-3.163660 5.150492 84.848711
-2.397119 4.651459 82.481969
-1.747652 4.224245 80.221143
-1.196709 3.879695 78.051626
-0.726734 3.623668 75.962391
-0.321437 3.459128 73.945367
0.034128 3.387740 71.994834
0.353632 3.411110 70.106945
0.649635 3.531749 68.279379
0.933817 3.753865 66.511148
1.217258 4.084043 64.802545
1.510747 4.531867 63.155255
1.825133 5.110535 61.572634
2.171685 5.837498 60.060194
2.562496 6.735143 58.626363
3.010904 7.831507 57.283602
3.531950 9.161009 56.050025
4.142855 10.765066 54.951708
4.863495 12.692431 54.025949
5.716839 14.998850 53.325799
6.729255 17.745380 52.926247
7.930513 20.994245 52.932352
9.353213 24.800380 53.489401
11.031134 29.195867 54.794284
12.995771 34.163372 57.105544
15.269954 39.594192 60.745906
17.857218 45.228312 66.085161
20.725752 50.581558 73.483433
23.787168 54.883617 83.170114
26.874022 57.082289 95.045463
29.726494 55.999092 108.441415
32.005467 50.700689 121.972459
33.348185 41.015978 133.684671
33.463804 27.908796 141.623441
32.232761 13.340887 144.615680
29.754559 -0.432522 142.761888
26.312744 -11.706072 137.277370
22.279274 -19.768276 129.845614
18.012998 -24.797440 121.969583
13.794501 -27.464281 114.647566
9.805953 -28.552697 108.370009
6.141680 -28.739214 103.271314
2.831245 -28.518818 99.295370
-0.137100 -28.213170 96.314210
-2.797703 -28.008134 94.194439
-5.194359 -27.992488 92.826204
-7.371695 -28.187751 92.130379
-9.369722 -28.568086 92.054694
-11.220412 -29.072562 92.564738
-12.945519 -29.612806 93.632617
-14.555227 -30.078986 95.224569
-16.047535 -30.346718 97.288451
-17.408474 -30.286967 99.742474
-18.613450 -29.780089 102.467365
-19.629990 -28.733594 105.304762
-20.421998 -27.101096 108.064536
-20.955283 -24.897829 110.542093
-21.203657 -22.207237 112.543730
-21.154454 -19.174462 113.914580
-20.812248 -15.986379 114.561534
-20.199820 -12.842565 114.464279
-19.356145 -9.925027 113.671471
-18.331965 -7.374633 112.284185
-17.184073 -5.279142 110.432664
-15.969603 -3.673282 108.253268
-14.741335 -2.547772 105.870778
-13.544550 -1.862732 103.388140
-12.415509 -1.561402 100.883128
-11.381277 -1.581591 98.409955
-10.460508 -1.863838 96.003570
-9.664767 -2.356385 93.684813
-9.000069 -3.017590 91.465299
-8.468415 -3.816573 89.351460
-8.069184 -4.732791 87.347656
-7.800318 -5.755037 85.458454
-7.659293 -6.880197 83.690291
-7.643863 -8.111936 82.052759
-7.752624 -9.459379 80.559712
-7.985380 -10.935753 79.230352
-8.343353 -12.556881 78.090419
-8.829208 -14.339378 77.173529
-9.446882 -16.298279 76.522647
-10.201167 -18.443813 76.191566
-11.096965 -20.776930 76.246097
-12.138114 -23.283206 76.764389
-13.325653 -25.924851 77.835458
-14.655407 -28.630918 79.554486
-16.114807 -31.286590 82.013012
-17.679037 -33.723841 85.281966
-19.306893 -35.717792 89.386242
-20.937218 -36.995268 94.271968
-22.487385 -37.262911 99.772435
-23.855755 -36.259252 105.585257
-24.929875 -33.826088 111.278336
-25.600921 -29.980182 116.339683
-25.782350 -24.954196 120.270916
-25.427961 -19.178040 122.699693
-24.543206 -13.194983 123.467701
-23.185306 -7.540463 122.655747
-21.451980 -2.631728 120.537487
-19.462953 1.292351 117.487987
-17.340455 4.171491 113.888600
-15.193801 6.081732 110.059777
-13.110400 7.178224 106.231731
-11.152861 7.644490 102.545583
-9.360468 7.657790 99.071106
-7.752996 7.370779 95.829114
-6.335288 6.905222 92.811397
-5.101615 6.352871 89.995494
-4.039347 5.779704 87.354268
-3.131813 5.231176 84.861338
-2.360390 4.737245 82.493679
-1.705946 4.316681 80.232485
-1.149783 3.980562 78.063088
-0.674185 3.735002 75.974445
-0.262695 3.583259 73.958509
0.099819 3.527354 72.009629
0.427230 3.569319 70.124075
0.732329 3.712186 68.299704
1.027058 3.960794 66.535777
1.322798 4.322488 64.832945
1.630696 4.807764 63.193385
1.962013 5.430904 61.621138
2.328507 6.210632 60.122671
2.742843 7.170808 58.707739
3.219028 8.341137 57.390655
3.772873 9.757850 56.192107
4.422471 11.464222 55.141758
5.188657 13.510670 54.281864
6.095403 15.953989 53.672285
7.170024 18.854910 53.397211
8.443001 22.272652 53.573849
9.947077 26.254368 54.362887
11.715069 30.816364 55.979429
13.775533 35.913046 58.700848
16.145132 41.389646 62.863672
18.816391 46.918157 68.835057
21.740045 51.926660 76.937151
24.803231 55.555012 87.301982
27.809351 56.702488 99.656709
30.472290 54.250916 113.103570
32.442688 47.493139 126.054995
33.377612 36.626230 136.519789
33.040357 22.973725 142.767443
31.385647 8.644968 144.048412
28.579635 -4.256348 140.873262
24.941205 -14.365161 134.658160
20.840955 -21.301038 127.045686
16.611045 -25.437990 119.361296
12.496497 -27.499059 112.412142
8.647068 -28.232364 106.550175
5.133041 -28.247419 101.834043
1.968653 -27.974618 98.178215
-0.866242 -27.685998 95.451604
-3.409657 -27.533703 93.529367
-5.706128 -27.585339 92.313512
-7.799387 -27.849892 91.736133
-9.727729 -28.294472 91.754083
-11.521074 -28.854400 92.339719
-13.199066 -29.439497 93.469777
-14.769870 -29.939292 95.113336
-16.229634 -30.229549 97.219676
-17.562762 -30.182047 99.707384
-18.743300 -29.678622 102.456903
-19.737716 -28.628944 105.309375
-20.509191 -26.989385 108.074429
-21.023162 -24.778271 110.547905
-21.253398 -22.082036 112.537458
-21.187452 -19.048195 113.890478
-20.830276 -15.864948 114.516688
-20.205056 -12.731983 114.398660
-19.351095 -9.830336 113.587466
-18.319298 -7.299221 112.185772
-17.166436 -5.224525 110.324489
-15.949452 -3.639299 108.139868
-14.720812 -2.533021 105.756066
-13.525422 -1.865083 103.275171
-12.399155 -1.578451 100.774091
-11.368718 -1.611011 98.306302
-10.452459 -1.903602 95.906202
-9.661701 -2.404877 93.594276
-9.002283 -3.073645 91.381948
-8.476087 -3.879467 89.275596
-8.082427 -4.802202 87.279630
-7.819222 -5.830987 85.398746
-7.683952 -6.962993 83.639577
-7.674408 -8.202109 82.011968
-7.789227 -9.557610 80.530084
-8.028268 -11.042786 79.213505
-8.392800 -12.673423 78.088417
-8.885521 -14.465956 77.188954
-9.510376 -16.435050 76.558672
-10.272112 -18.590304 76.251997
-11.175516 -20.931686 76.335362
-12.224206 -23.443342 76.887422
-13.418865 -26.085508 77.997393
-14.754774 -28.784678 79.760063
-16.218605 -31.422979 82.265580
-17.784554 -33.829153 85.582013
-19.410230 -35.775603 89.729501
-21.033213 -36.988071 94.647403
-22.569767 -37.175167 100.160819
-23.917638 -36.081693 105.959361
-24.964637 -33.560259 111.605744
-25.603371 -29.641369 116.588449
-25.749902 -24.570762 120.416812
-25.361418 -18.786409 122.732364
-24.446831 -12.831678 123.392969
-23.066113 -7.234323 122.492994
-21.318482 -2.399269 120.313522
-19.323799 1.447338 117.230229
-17.203324 4.255067 113.620037
-15.064757 6.105641 109.796665
-12.993696 7.156084 105.983634
-11.051069 7.589181 102.316718
-9.274785 7.580087 98.862079
-7.683601 7.278924 95.638461
-6.281678 6.805038 92.636715
-5.062884 6.248122 89.834157
-4.014400 5.672517 87.203813
-3.119519 5.122418 84.719637
-2.359691 4.626832 82.358973
-1.715931 4.203809 80.103347
-1.169731 3.863870 77.938357
-0.703596 3.612670 75.853152
-0.301310 3.453069 73.839797
0.052005 3.386700 71.892686
0.369956 3.415194 70.008060
0.665049 3.541136 68.183673
0.948925 3.768844 66.418604
1.232641 4.105047 64.713217
1.526981 4.559509 63.069279
1.842806 5.145637 61.490246
2.191419 5.881131 59.981764
2.584970 6.788659 58.552446
3.036877 7.896585 57.215009
3.562285 9.239684 55.987929
4.178545 10.859765 54.897790
4.905688 12.805972 53.982607
5.766859 15.134391 53.296434
6.788613 17.906276 52.915646
8.000893 21.183722 52.947186
9.436414 25.020912 53.538811
11.128943 29.448069 54.890492
13.109702 34.444179 57.264254
15.400800 39.894108 60.986027
18.004335 45.527724 66.426980
20.886039 50.846810 73.943970
23.953835 55.064898 83.754430
27.035514 57.117330 95.734176
29.866356 55.827403 109.178781
32.104149 50.289183 122.664911
33.387322 40.386082 134.220717
33.431916 27.144590 141.913821
32.129587 12.563820 144.631943
29.591318 -1.110724 142.545390
26.108118 -12.220891 136.913147
22.053615 -20.109673 129.423346
17.783687 -24.992799 121.556720
13.573797 -27.555489 114.282242
9.600953 -28.579930 108.066832
5.955386 -28.733768 103.030781
2.663879 -28.502042 99.111625
-0.286948 -28.198093 96.179835
-2.932237 -28.001661 94.102800
-5.316011 -27.997260 92.772268
-7.482765 -28.203451 92.110716
-9.472153 -28.592266 92.067091
-11.315647 -29.101142 92.607633
-13.034410 -29.640411 93.704460
-14.637986 -30.099272 95.323142
-16.123717 -30.352811 97.410222
-17.477023 -30.272100 99.882071
-18.672806 -29.738471 102.617303
-19.678279 -28.661424 105.455591
-20.457298 -26.997521 108.205511
-20.975944 -24.765572 110.662360
-21.208620 -22.052602 112.633809
-21.143509 -19.006590 113.967789
-20.786157 -15.815870 114.574920
-20.160284 -12.679816 114.438797
-19.305622 -9.778749 113.611377
-18.273383 -7.250894 112.195906
-17.120519 -5.181082 110.323503
-15.904037 -3.601407 108.130295
-14.676381 -2.500601 105.740091
-13.482376 -1.837551 103.254524
-12.357787 -1.554943 100.750038
-11.329205 -1.590556 98.279696
-10.414869 -1.885243 95.877563
-9.626006 -2.387742 93.563872
-8.968382 -3.056980 91.349865
-8.443824 -3.862648 89.241794
-8.051606 -4.784728 87.243980
-7.789623 -5.812478 85.361052
-7.655348 -6.943178 83.599585
-7.646569 -8.180817 81.969371
-7.761936 -9.534776 80.484521
-8.001328 -11.018458 79.164557
-8.366043 -12.647779 78.035601
-8.858820 -14.439334 77.131732
-9.483656 -16.407993 76.496454
-10.245370 -18.563616 76.184179
-11.148841 -20.906502 76.261376
-12.197807 -23.421198 76.806833
-13.393096 -26.068408 77.910051
-14.730173 -28.775114 79.666319
-16.195917 -31.423868 82.166575
-17.764742 -33.843627 85.480010
-19.394458 -35.806577 89.628192
-21.022775 -37.037555 94.552052
-22.565945 -37.243376 100.078045
-23.921489 -36.166170 105.896375
-24.976733 -33.655385 111.568999
-25.623549 -29.738698 116.581974
-25.777128 -24.660379 120.440822
-25.393823 -18.859011 122.782827
-24.481954 -12.880624 123.462467
-23.101278 -7.256815 122.572571
-21.351189 -2.396285 120.394726
-19.352020 1.472107 117.306586
-17.225647 4.296671 113.687618
-15.080386 6.159126 109.853872
-13.002345 7.217293 106.030571
-11.052824 7.655080 102.354493
-9.269956 7.648766 98.892236
-7.672603 7.349432 95.662603
-6.264939 6.877177 92.656298
-5.040782 6.322251 89.850414
-3.987220 5.749406 87.217745
-3.087433 5.203146 84.732044
-2.322738 4.712730 82.370502
-1.674008 4.296438 80.114541
-1.122585 3.965019 77.949701
-0.650818 3.724386 75.865115
-0.242318 3.577694 73.852879
0.117975 3.526935 71.907454
0.443872 3.574171 70.025202
0.748112 3.722510 68.204058
1.042598 3.976909 66.443356
1.338692 4.344862 64.743822
1.647535 4.837051 63.107722
1.980405 5.467976 61.539210
2.349098 6.256616 60.044902
2.766338 7.227123 58.634757
3.246215 8.409532 57.323375
3.804650 9.840438 56.131847
4.459868 11.563495 55.090400
5.232864 13.629490 54.242083
6.147783 16.095510 53.647859
7.232117 19.022375 53.393430
8.516497 22.468991 53.598034
10.033743 26.481441 54.424971
11.816577 31.073662 56.092502
13.893154 36.195622 58.881363
16.279211 41.685120 63.130736
18.965554 47.202964 69.207827
21.900117 52.162610 77.429052
24.966050 55.688775 87.910875
27.961952 56.672310 100.352377
30.597338 54.004464 113.818562
32.521050 47.014269 126.689528
33.393161 35.957015 136.968661
32.985348 22.211810 142.961137
31.263759 7.909641 143.982821
28.404713 -4.869580 140.606057
24.732491 -14.811789 134.276648
20.617629 -21.585292 126.631302
16.388493 -25.592853 118.970095
12.284974 -27.565621 112.072948
8.452100 -28.247146 106.271999
4.956584 -28.237692 101.614904
1.810336 -27.958451 98.011707
-1.008100 -27.674119 95.330694
-3.537328 -27.531544 93.448129
-5.821997 -27.594662 92.267634
-7.905648 -27.869885 91.722793
-9.826193 -28.322428 91.771535
-11.613049 -28.886115 92.386735
-13.285273 -29.469555 93.545023
-14.850400 -29.961354 95.214721
-16.303937 -30.236784 97.343728
-17.629692 -30.167764 99.848740
-18.801225 -29.637140 102.608064
-19.784707 -28.556604 105.460876
-20.543291 -26.885501 108.215538
-21.042708 -24.645738 110.667822
-21.257334 -21.927306 112.626811
-21.175582 -18.880509 113.942729
-20.803381 -15.694941 114.529045
-20.164855 -12.570024 114.372224
-19.300056 -9.685060 113.526601
-18.260351 -7.176595 112.096960
-17.102659 -5.127594 110.215044
-15.883788 -3.568490 108.016836
-14.655866 -2.486804 105.625500
-13.463340 -1.840717 103.141807
-12.341587 -1.572669 100.641341
-11.316844 -1.620528 98.176436
-10.407045 -1.925452 95.780617
-9.623183 -2.436598 93.473770
-8.970848 -3.113343 91.266956
-8.451752 -3.925817 89.166380
-8.065106 -4.854399 87.176417
-7.808783 -5.888690 85.301827
-7.680265 -7.026251 83.549385
-7.677374 -8.271293 81.929139
-7.798805 -9.633338 80.455516
-8.044489 -11.125852 79.148414
-8.415773 -12.764705 78.034409
-8.915427 -14.566305 77.148099
-9.547452 -16.545140 76.533583
-10.316621 -18.710424 76.245904
-11.227694 -21.061456 76.352152
-12.284183 -23.581325 76.931611
-13.486549 -26.228734 78.073955
-14.829705 -28.928080 79.874039
-16.299760 -31.558842 82.421348
-17.870129 -33.946752 85.782125
-19.497427 -35.861338 89.973075
-21.118106 -37.026478 94.928274
-22.647326 -37.151156 100.465955
-23.982030 -35.984012 106.268404
-25.009864 -33.385511 111.892628
-25.624195 -29.397121 116.825519
-25.742870 -24.276018 120.580685
-25.325651 -18.468462 122.809507
-24.384296 -12.520138 123.382602
-22.981253 -6.954626 122.406084
-21.217340 -2.168188 120.168590
-19.212957 1.622939 117.048055
-17.088966 4.376699 113.419327
-14.952050 6.180263 109.591688
-12.886507 7.193157 105.783721
-10.951972 7.598445 102.126956
-9.185223 7.570266 98.684473
-7.604124 7.257165 95.473078
-6.212184 6.776838 92.482585
-5.002831 6.217506 89.689890
-3.962974 5.642303 87.067969
-3.075763 5.094494 84.590910
-2.322595 4.602403 82.236271
-1.684490 4.183602 79.985804
-1.142983 3.848288 77.825311
-0.680644 3.601923 75.744112
-0.281326 3.447263 73.734412
0.069777 3.385916 71.790712
0.386209 3.419540 69.909343
0.680424 3.550795 68.088131
0.964025 3.784112 66.326225
1.248045 4.126366 64.624059
1.543265 4.587500 62.983482
1.860559 5.181135 61.408051
2.211268 5.925219 59.903551
2.607595 6.842706 58.478780
3.063041 7.962285 57.146718
3.592856 9.319094 55.926207
4.214524 10.955330 54.844350
4.948232 12.920527 53.939890
5.817302 15.271109 53.267904
6.848474 18.068513 52.906173
8.071862 21.374682 52.963552
9.520295 25.243002 53.590301
11.227513 29.701760 54.989501
13.224449 34.726146 57.426664
15.532463 40.194418 61.230873
18.152167 45.826124 66.774513
21.046775 51.108822 74.410823
24.120459 55.239911 84.344691
27.196207 57.142738 96.426797
30.004440 55.643487 109.915919
32.200021 49.865173 123.351379
33.422851 39.746800 134.745151
33.396145 26.376995 142.189449
32.022904 11.790012 144.634183
29.425465 -1.780893 142.318805
25.902000 -12.725956 136.543927
21.827508 -20.442164 129.000424
17.554719 -25.181409 121.145957
13.353930 -27.642309 113.920274
9.397030 -28.604743 107.767272
5.770223 -28.727307 102.793616
2.497587 -28.485147 98.930826
-0.435840 -28.183401 96.047990
-3.065955 -27.995804 94.013358
-5.436986 -28.002690 92.720291
-7.593281 -28.219720 92.092855
-9.574129 -28.616829 92.081184
-11.410495 -29.129841 92.652140
-13.122948 -29.667813 93.777811
-14.720388 -30.118994 95.423068
-16.199505 -30.357966 97.533107
-17.545109 -30.255953 100.022434
-18.731608 -29.695311 102.767547
-19.725912 -28.587583 105.606175
-20.491845 -26.892327 108.345652
-20.995780 -24.631946 110.781239
-21.212727 -21.897023 112.722064
-21.131725 -18.838316 114.018918
-20.759297 -15.645531 114.586183
-20.120094 -12.517756 114.411345
-19.254592 -9.633554 113.549615
-18.214459 -7.128475 112.106338
-17.056786 -5.084429 110.213444
-15.838442 -3.530903 108.006779
-14.611526 -2.454679 105.609150
-13.420403 -1.813450 103.120870
-12.300342 -1.549384 100.617059
-11.277460 -1.600252 98.149644
-10.369587 -1.907231 95.751819
-9.587619 -2.419564 93.443223
-8.937074 -3.096749 91.234739
-8.419608 -3.909045 89.132448
-8.034396 -4.836956 87.140636
-7.779288 -5.870202 85.263999
-7.651756 -7.006452 83.509254
-7.649623 -8.250019 81.886397
-7.771597 -9.610531 80.409800
-8.017627 -11.101566 79.099303
-8.389091 -12.739127 77.981420
-8.888801 -14.539782 77.090693
-9.520812 -16.518228 76.471173
-10.289968 -18.683941 76.177888
-11.201123 -21.036552 76.277973
-12.257908 -23.559559 76.850848
-13.460935 -26.212127 77.986484
-14.805297 -28.919141 79.780250
-16.277313 -31.560494 82.322434
-17.850613 -33.962114 85.680416
-19.482013 -35.893278 89.872338
-21.108084 -37.076917 94.833841
-22.643965 -37.220174 100.384475
-23.986362 -36.068984 106.207056
-25.022419 -33.480658 111.857744
-25.644764 -29.493899 116.820922
-25.770369 -24.364521 120.606342
-25.358175 -18.539526 122.861169
-24.419370 -12.567344 123.452730
-23.016207 -6.975417 122.485726
-21.249704 -2.163734 120.249400
-19.240743 1.648846 117.123720
-17.110806 4.419088 113.486076
-14.967181 6.234224 109.648047
-12.894673 7.254603 105.829873
-10.953276 7.664420 102.164048
-9.179984 7.638925 98.714058
-7.592759 7.327612 95.496751
-6.195119 6.848914 92.501789
-4.980438 6.291599 89.705842
-3.935533 5.719201 87.081654
-3.043437 5.175291 84.603117
-2.285415 4.688442 82.247639
-1.642344 4.276452 79.996869
-1.095611 3.949749 77.836554
-0.627626 3.714053 75.756003
-0.222073 3.572418 73.747450
0.136040 3.526812 71.805470
0.460461 3.579329 69.926514
0.763876 3.733157 68.108595
1.058154 3.993370 66.351120
1.354633 4.367616 64.654891
1.664455 4.866762 63.022264
1.998914 5.505530 61.457506
2.369844 6.303156 59.967385
2.790030 7.284086 58.562071
3.273648 8.478688 57.256453
3.836727 9.923918 56.072032
4.497631 11.663816 55.039612
5.277510 13.749535 54.203050
6.200686 16.238443 53.624430
7.294826 19.191440 53.390996
8.590712 22.667085 53.624042
10.121230 26.710336 54.489518
11.918998 31.332672 56.208866
14.011745 36.479485 59.066180
16.414252 41.980949 63.403217
19.115547 47.486474 69.587017
22.060702 52.394748 77.927838
25.128817 55.815466 88.525945
28.113668 56.631704 101.051667
30.720470 53.745400 114.532550
32.596476 46.523269 127.317193
33.405060 35.279500 137.405552
32.926534 21.447737 143.140649
31.138528 7.178228 143.904552
28.227347 -5.475038 140.330260
24.522375 -15.249632 133.891196
20.393829 -21.861860 126.216660
16.166149 -25.742055 118.580836
12.074077 -27.628579 111.736638
8.257956 -28.259978 105.996859
4.780998 -28.227175 101.398572
1.652845 -27.942225 97.847663
-1.149228 -27.662588 95.211927
-3.664382 -27.529913 93.368785
-5.937360 -27.604535 92.223481
-8.011499 -27.890337 91.711077
-9.924323 -28.350661 91.790547
-11.704736 -28.917855 92.435255
-13.371207 -29.499325 93.621692
-14.930639 -29.982779 95.317390
-16.377899 -30.243019 97.468833
-17.696202 -30.152149 99.990807
-18.858628 -29.594074 102.759479
-19.831068 -28.482564 105.612085
-20.576662 -26.779981 108.355770
-21.061449 -24.511828 110.786316
-21.260432 -21.771633 112.714311
-21.162889 -18.712427 113.992881
-20.775731 -15.525113 114.539268
-20.124014 -12.408760 114.343814
-19.248523 -9.540869 113.464066
-18.201073 -7.055290 112.006860
-17.038713 -5.032066 110.104702
-15.818106 -3.499047 107.893259
-14.591028 -2.441830 105.494677
-13.401466 -1.817429 103.008401
-12.284302 -1.567785 100.508696
-11.265301 -1.630774 98.046769
-10.361994 -1.947888 95.655287
-9.585043 -2.468789 93.353549
-8.939795 -3.153427 91.152267
-8.427795 -3.972495 89.057480
-8.048157 -4.906897 87.073532
-7.798710 -5.946687 85.205256
-7.676937 -7.089816 83.459569
-7.680695 -8.340810 81.846728
-7.808739 -9.709439 80.381421
-8.061070 -11.209337 79.083872
-8.439113 -12.856453 77.981048
-8.945712 -14.667162 77.108017
-9.584921 -16.655767 76.509424
-10.361538 -18.831081 76.240932
-11.280289 -21.191715 76.370291
-12.344578 -23.719684 76.977404
-13.554639 -26.372124 78.152394
-14.905004 -29.071305 79.990152
-16.381208 -31.694031 82.579449
-17.955874 -34.063019 85.984626
-19.584615 -35.944948 90.218861
-21.202747 -37.061919 95.210848
-22.724338 -37.123445 100.771888
-24.045551 -35.882214 106.576972
-25.053911 -33.206751 112.177555
-25.643601 -29.149597 117.059219
-25.734301 -23.979285 120.740172
-25.288380 -18.150107 122.881888
-24.320437 -12.209706 123.367784
-22.895358 -6.677176 122.315565
-21.115509 -1.939970 120.021143
-19.101773 1.795566 116.864444
-16.974573 4.495615 113.218065
-14.839547 6.252633 109.386778
-12.779693 7.228502 105.584245
-10.853354 7.606480 101.937806
-9.096190 7.559637 98.507523
-7.525186 7.234931 95.308319
-6.143210 6.748414 92.329013
-4.943260 6.186843 89.546105
-3.911983 5.612163 86.932531
-3.032390 5.066723 84.462525
-2.285828 4.578177 82.113860
-1.653326 4.163624 79.868512
-1.116464 3.832950 77.712486
-0.657874 3.591426 75.635272
-0.261483 3.441712 73.629211
0.087445 3.385390 71.688912
0.402393 3.424151 69.810792
0.695763 3.560729 67.992754
0.979119 3.799672 66.234012
1.263473 4.148003 64.535072
1.559602 4.615844 62.897865
1.878397 5.217035 61.326053
2.231233 5.969769 59.825558
2.630373 6.897292 58.405370
3.089399 8.028618 57.078733
3.623670 9.399250 55.864865
4.250800 11.051774 54.791396
4.991135 13.036113 53.897811
5.868176 15.409023 53.240224
6.908846 18.232112 52.897849
8.143431 21.567145 52.981480
9.604865 25.466666 53.643914
11.326855 29.956950 55.091366
13.340024 35.009263 57.592841
15.664949 40.495087 61.480522
18.300714 46.123435 67.127835
21.207953 51.367473 74.884036
24.287018 55.408495 84.940882
27.356066 57.158349 97.123212
30.140702 55.447252 110.652612
32.293042 49.428714 124.031598
33.454748 39.098352 135.257774
33.356495 25.606317 142.450297
31.912743 11.019720 144.622554
29.257045 -2.442918 142.082383
25.694435 -13.221305 136.169947
21.600986 -20.765874 128.577003
17.326111 -25.363415 120.737358
13.134902 -27.724862 113.561666
9.194174 -28.627223 107.471297
5.586178 -28.719888 102.559776
2.332351 -28.468161 98.752932
-0.583794 -28.169106 95.918644
-3.198875 -27.990562 93.926087
-5.557300 -28.008770 92.670254
-7.703258 -28.236545 92.076782
-9.675661 -28.641757 92.096965
-11.504964 -29.158641 92.698250
-13.211137 -29.694993 93.852663
-14.802435 -30.138131 95.524336
-16.274898 -30.362164 97.657088
-17.612729 -30.238507 100.163539
-18.789852 -29.650594 102.918067
-19.772885 -28.512066 105.756482
